3.996813e+002,0.000000e+000
4.001635e+002,9.764708e+001
4.006456e+002,9.769236e+001
4.011277e+002,9.773296e+001
4.016098e+002,9.777098e+001
4.020919e+002,9.780463e+001
4.025741e+002,9.783349e+001
4.030562e+002,9.785580e+001
4.035383e+002,9.787069e+001
4.040204e+002,9.787494e+001
4.045026e+002,9.786411e+001
4.049847e+002,9.783250e+001
4.054668e+002,9.777791e+001
4.059489e+002,9.770358e+001
4.064311e+002,9.762073e+001
4.069132e+002,9.754414e+001
4.073953e+002,9.748802e+001
4.078774e+002,9.745941e+001
4.083596e+002,9.745724e+001
4.088417e+002,9.747289e+001
4.093238e+002,9.749550e+001
4.098059e+002,9.751577e+001
4.102881e+002,9.753163e+001
4.107702e+002,9.754697e+001
4.112523e+002,9.756997e+001
4.117344e+002,9.760742e+001
4.122166e+002,9.766106e+001
4.126987e+002,9.772658e+001
4.131808e+002,9.779606e+001
4.136630e+002,9.786124e+001
4.141451e+002,9.791814e+001
4.146272e+002,9.796729e+001
4.151093e+002,9.801220e+001
4.155915e+002,9.805424e+001
4.160736e+002,9.808985e+001
4.165557e+002,9.810768e+001
4.170378e+002,9.809164e+001
4.175200e+002,9.802610e+001
4.180021e+002,9.790717e+001
4.184842e+002,9.774973e+001
4.189663e+002,9.758705e+001
4.194485e+002,9.745405e+001
4.199306e+002,9.736916e+001
4.204127e+002,9.732926e+001
4.208948e+002,9.731853e+001
4.213770e+002,9.731918e+001
4.218591e+002,9.732069e+001
4.223412e+002,9.732130e+001
4.228233e+002,9.732635e+001
4.233055e+002,9.734306e+001
4.237876e+002,9.737574e+001
4.242697e+002,9.742232e+001
4.247518e+002,9.747514e+001
4.252339e+002,9.752394e+001
4.257161e+002,9.756130e+001
4.261982e+002,9.758469e+001
4.266803e+002,9.759634e+001
4.271624e+002,9.759977e+001
4.276446e+002,9.759690e+001
4.281267e+002,9.758583e+001
4.286088e+002,9.756258e+001
4.290909e+002,9.752406e+001
4.295731e+002,9.747175e+001
4.300552e+002,9.741258e+001
4.305373e+002,9.735785e+001
4.310194e+002,9.731798e+001
4.315016e+002,9.729906e+001
4.319837e+002,9.729951e+001
4.324658e+002,9.731206e+001
4.329479e+002,9.732574e+001
4.334301e+002,9.733218e+001
4.339122e+002,9.732730e+001
4.343943e+002,9.731317e+001
4.348764e+002,9.729490e+001
4.353586e+002,9.727716e+001
4.358407e+002,9.726149e+001
4.363228e+002,9.724564e+001
4.368049e+002,9.722523e+001
4.372870e+002,9.719739e+001
4.377692e+002,9.716284e+001
4.382513e+002,9.712686e+001
4.387334e+002,9.709682e+001
4.392155e+002,9.707990e+001
4.396977e+002,9.708076e+001
4.401798e+002,9.710152e+001
4.406619e+002,9.714111e+001
4.411440e+002,9.719765e+001
4.416262e+002,9.726823e+001
4.421083e+002,9.734961e+001
4.425904e+002,9.743694e+001
4.430725e+002,9.752303e+001
